"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",33748.9301812652,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",34282.4843671656,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",34933.6477267953,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",36153.4368991805,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",36883.0055204703,,
"SVN","Slovenia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",37321.9086709927,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",12622.7555380278,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",13117.5790739818,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",13913.5684041849,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",15170.4778137196,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",16305.1227833998,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",17284.884862909,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",18747.9215352569,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",21771.8733781834,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",22052.7751477017,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",21304.5278418835,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",21192.4254840883,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",20320.6436551441,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",21161.9213976121,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",21459.5919239261,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",22570.8416084236,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",23436.376650842,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",24691.2957568958,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",25368.0513517789,,
"EST","Estonia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",26898.1034588229,,
"ISL","Iceland","CPNCU","Current prices in NCU","2000","2000","ISK","Iceland Krona","0","Units",,,3388202.60339367,,
"ISL","Iceland","CPNCU","Current prices in NCU","2001","2001","ISK","Iceland Krona","0","Units",,,3638173.08539818,,
"ISL","Iceland","CPNCU","Current prices in NCU","2002","2002","ISK","Iceland Krona","0","Units",,,3945431.22496836,,
"ISL","Iceland","CPNCU","Current prices in NCU","2003","2003","ISK","Iceland Krona","0","Units",,,3883966.63895419,,
"ISL","Iceland","CPNCU","Current prices in NCU","2004","2004","ISK","Iceland Krona","0","Units",,,4288395.22162793,,
"ISL","Iceland","CPNCU","Current prices in NCU","2005","2005","ISK","Iceland Krona","0","Units",,,4684036.19593731,,
"ISL","Iceland","CPNCU","Current prices in NCU","2006","2006","ISK","Iceland Krona","0","Units",,,5248258.60480305,,
"ISL","Iceland","CPNCU","Current prices in NCU","2007","2007","ISK","Iceland Krona","0","Units",,,5646533.48954724,,
"ISL","Iceland","CPNCU","Current prices in NCU","2008","2008","ISK","Iceland Krona","0","Units",,,5723693.42429133,,
"ISL","Iceland","CPNCU","Current prices in NCU","2009","2009","ISK","Iceland Krona","0","Units",,,5604950.3544418,,
"ISL","Iceland","CPNCU","Current prices in NCU","2010","2010","ISK","Iceland Krona","0","Units",,,5981130.29516052,,
"ISL","Iceland","CPNCU","Current prices in NCU","2011","2011","ISK","Iceland Krona","0","Units",,,6501932.27207411,,
"ISL","Iceland","CPNCU","Current prices in NCU","2012","2012","ISK","Iceland Krona","0","Units",,,6869588.07999842,,
"ISL","Iceland","CPNCU","Current prices in NCU","2013","2013","ISK","Iceland Krona","0","Units",,,7242993.55832229,,
"ISL","Iceland","CPNCU","Current prices in NCU","2014","2014","ISK","Iceland Krona","0","Units",,,7508349.09355416,,
"ISL","Iceland","CPNCU","Current prices in NCU","2015","2015","ISK","Iceland Krona","0","Units",,,8109318.32634404,,
"ISL","Iceland","CPNCU","Current prices in NCU","2016","2016","ISK","Iceland Krona","0","Units",,,8901842.1726263,,
"ISL","Iceland","CPNCU","Current prices in NCU","2017","2017","ISK","Iceland Krona","0","Units",,,9731114.84321034,,
"ISL","Iceland","CPNCU","Current prices in NCU","2018","2018","ISK","Iceland Krona","0","Units",,,10351978.2640525,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2000","2000","ISK","Iceland Krona","0","Units","2018","2018",7547375.13895618,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2001","2001","ISK","Iceland Krona","0","Units","2018","2018",7503047.67398224,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2002","2002","ISK","Iceland Krona","0","Units","2018","2018",7718512.11579818,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2003","2003","ISK","Iceland Krona","0","Units","2018","2018",7519488.22395102,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2004","2004","ISK","Iceland Krona","0","Units","2018","2018",8028496.22582738,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2005","2005","ISK","Iceland Krona","0","Units","2018","2018",8655762.04512358,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2006","2006","ISK","Iceland Krona","0","Units","2018","2018",9042952.67316399,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2007","2007","ISK","Iceland Krona","0","Units","2018","2018",9282895.12554826,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2008","2008","ISK","Iceland Krona","0","Units","2018","2018",8226713.37569652,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2009","2009","ISK","Iceland Krona","0","Units","2018","2018",6958114.4176161,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2010","2010","ISK","Iceland Krona","0","Units","2018","2018",7152823.41338272,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2011","2011","ISK","Iceland Krona","0","Units","2018","2018",7495933.96319628,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2012","2012","ISK","Iceland Krona","0","Units","2018","2018",7479359.52242369,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2013","2013","ISK","Iceland Krona","0","Units","2018","2018",7605202.31301629,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2014","2014","ISK","Iceland Krona","0","Units","2018","2018",7700676.20733252,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2015","2015","ISK","Iceland Krona","0","Units","2018","2018",8290656.35543921,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2016","2016","ISK","Iceland Krona","0","Units","2018","2018",9048626.43201349,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2017","2017","ISK","Iceland Krona","0","Units","2018","2018",10026780.093361,,
"ISL","Iceland","CNPNCU","2018 constant prices and NCU","2018","2018","ISK","Iceland Krona","0","Units","2018","2018",10351978.2640525,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",48486.6511035027,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",48201.8778824923,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",49586.0874948669,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",48307.4970143904,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",51577.5204253751,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",55607.2683005514,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",58094.6995659513,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",59636.1634205337,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",52850.9281481248,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",44701.0596258586,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",45951.9298914322,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",48156.1772241072,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",48049.6979366489,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",48858.1505932368,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",49471.5041523185,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",53261.7174480099,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",58131.1495317627,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",64415.1084486277,,
"ISL","Iceland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",66504.2811678198,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2000","2000","NZD","New Zealand Dollar","0","Units",,,38211.8073357512,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2001","2001","NZD","New Zealand Dollar","0","Units",,,39751.8462765666,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2002","2002","NZD","New Zealand Dollar","0","Units",,,41311.2995474325,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2003","2003","NZD","New Zealand Dollar","0","Units",,,43034.3168291125,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2004","2004","NZD","New Zealand Dollar","0","Units",,,45141.0098704793,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2005","2005","NZD","New Zealand Dollar","0","Units",,,46794.0126517165,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2006","2006","NZD","New Zealand Dollar","0","Units",,,48482.4784927699,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2007","2007","NZD","New Zealand Dollar","0","Units",,,52166.3408630186,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2008","2008","NZD","New Zealand Dollar","0","Units",,,53537.1165404191,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2009","2009","NZD","New Zealand Dollar","0","Units",,,55620.4174561228,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2010","2010","NZD","New Zealand Dollar","0","Units",,,56854.9506442822,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2011","2011","NZD","New Zealand Dollar","0","Units",,,58519.1607306487,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2012","2012","NZD","New Zealand Dollar","0","Units",,,60229.7064648671,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2013","2013","NZD","New Zealand Dollar","0","Units",,,59821.7090767866,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2014","2014","NZD","New Zealand Dollar","0","Units",,,60810.1432937299,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2015","2015","NZD","New Zealand Dollar","0","Units",,,62559.953270884,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2016","2016","NZD","New Zealand Dollar","0","Units",,,65291.6313254847,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2017","2017","NZD","New Zealand Dollar","0","Units",,,66587.4645251962,,
"NZL","New Zealand","CPNCU","Current prices in NCU","2018","2018","NZD","New Zealand Dollar","0","Units",,,68079.8564312463,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2000","2000","NZD","New Zealand Dollar","0","Units","2018","2018",51159.9939583856,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2001","2001","NZD","New Zealand Dollar","0","Units","2018","2018",52101.7759956525,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2002","2002","NZD","New Zealand Dollar","0","Units","2018","2018",53088.8036413568,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2003","2003","NZD","New Zealand Dollar","0","Units","2018","2018",55028.0862901414,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2004","2004","NZD","New Zealand Dollar","0","Units","2018","2018",56972.6213665121,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2005","2005","NZD","New Zealand Dollar","0","Units","2018","2018",57942.1849306283,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2006","2006","NZD","New Zealand Dollar","0","Units","2018","2018",58313.7766975984,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2007","2007","NZD","New Zealand Dollar","0","Units","2018","2018",61747.260196831,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2008","2008","NZD","New Zealand Dollar","0","Units","2018","2018",61066.6711996594,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2009","2009","NZD","New Zealand Dollar","0","Units","2018","2018",61820.3123032413,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2010","2010","NZD","New Zealand Dollar","0","Units","2018","2018",62414.5584973889,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2011","2011","NZD","New Zealand Dollar","0","Units","2018","2018",62415.8418499718,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2012","2012","NZD","New Zealand Dollar","0","Units","2018","2018",63731.8077067548,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2013","2013","NZD","New Zealand Dollar","0","Units","2018","2018",62909.6751647127,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2014","2014","NZD","New Zealand Dollar","0","Units","2018","2018",63405.8712222725,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2015","2015","NZD","New Zealand Dollar","0","Units","2018","2018",64751.6249681204,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2016","2016","NZD","New Zealand Dollar","0","Units","2018","2018",67179.2993673793,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2017","2017","NZD","New Zealand Dollar","0","Units","2018","2018",67482.6371171146,,
"NZL","New Zealand","CNPNCU","2018 constant prices and NCU","2018","2018","NZD","New Zealand Dollar","0","Units","2018","2018",68079.8564312463,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",31805.8882916802,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",32391.3890307301,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",33005.0187169573,,
"NZL","New Zealand","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",34210.6601277715,,
